ImageID,ModelLoss,DataLoss
0130,0.63111275,0.0077513247
0131,0.14769958,0.003104258
0132,0.65793055,0.0251537
0133,0.36020982,0.0037569117
0134,0.59248585,0.0041646864
0135,0.64413106,0.0018794785
0136,0.76541734,0.026927195
0137,0.15171836,0.0046328674
0138,0.10785186,0.0026004186
0139,0.51193076,0.0033288053
0140,0.87431943,0.075512394
0141,0.4206433,0.005327896
0142,0.40628985,0.0022487214
0143,0.7449285,0.0149530005
0144,0.3368408,0.0019558195
0145,0.75394154,0.018129889
0146,0.5682568,0.012797195
0147,0.21879071,0.005179098
0148,0.6201683,0.007358724
0149,1.0370722,0.09946374
0150,1.0410216,0.08693746
0151,0.4906686,0.0013632164
0152,1.0159646,0.058202002
0153,0.74638087,0.0079723075
0154,0.5309936,0.0036197053
0155,0.49464583,0.00125273
0156,0.77235496,0.014587761
0157,0.25180095,0.0062156087
0158,0.7664419,0.020561647
0159,0.47098345,0.004912574
0160,0.6504034,0.005481329
0161,0.485702,0.0032754247
0162,0.42266357,0.0038787993
0163,1.0125334,0.07586398
0164,1.0739155,0.18991546
0165,1.0033664,0.050176032
0166,0.73750323,0.012834566
0167,0.7813076,0.024012722
0168,0.925195,0.05452964
0169,0.38501325,0.0015839635
0170,0.35978198,0.00085337454
0171,1.0593648,0.23249315
0172,0.606536,0.0073280446
0173,0.56609184,0.0030016801
0174,0.5726872,0.0008616247
0175,0.5616803,0.015842604
0176,0.6367414,0.015123977
0177,0.36258566,0.0074974294
0178,0.42489472,0.003218489
0179,0.8955231,0.04716797
0180,0.6094808,0.007553979
0181,0.46057087,0.004585029
0182,0.6994167,0.016769879
0183,0.6144716,0.03241648
0184,0.66716844,0.023175012
0185,0.7751315,0.009434018
0186,0.66739845,0.0065098284
0187,0.75078034,0.018757982
0188,0.9694237,0.06252438
0189,0.56020474,0.0055025625
0190,0.53609616,0.0026600293
0191,0.9598884,0.062254064
0192,0.6740537,0.009195329
0193,0.40128863,0.0014076072
0194,0.81758076,0.010844629
0195,0.9125903,0.015360603
0196,0.45790645,0.014997589
0197,0.6927677,0.013034786
0198,0.6749211,0.008283866
0199,0.8597096,0.009411178
0200,0.8891436,0.025860887
0201,0.5915498,0.0031647473
0202,0.84568995,0.015415451
0203,0.6024577,0.012941865
0204,0.95333254,0.038551386
0205,0.7888911,0.015424328
0206,0.29932782,0.0019174526
0207,0.8521311,0.0346601
0208,0.31950742,0.0043415413
0209,0.54702485,0.00852402
0210,0.7912413,0.015140229
0211,0.3460361,0.0020561265
0212,0.41471675,0.0014784764
0213,0.98235375,0.060932066
0214,0.35133874,0.005483961
0215,0.44257754,0.0028540376
0216,0.09542249,0.0012546066
0217,0.9421995,0.050304126
0218,1.0687424,0.15298015
0219,0.7356133,0.0128368465
0220,0.56627905,0.0069411555
0221,0.31193453,0.006283461
0222,0.34850535,0.028196767
0223,0.692609,0.013828184
0224,0.74571836,0.030469138
0225,0.9139649,0.021515846
0226,0.4436516,0.004737576
0227,0.64576006,0.011035155
0228,1.0689726,0.17021438
0229,0.42329347,0.0021581503
0230,0.4279117,0.004182434
0231,0.29057205,0.009859174
0232,0.8421001,0.029834062
0233,0.7934401,0.016211746
0234,0.45080352,0.0021457565
0235,0.727694,0.012939097
0236,0.105472155,0.0029079108
0237,0.48032457,0.011950691
0238,0.47451186,0.003331283
0239,0.24914564,0.00376079
0240,0.5382042,0.005386906
0241,0.19503032,0.0013374167
0242,0.6971281,0.03567284
0243,0.8495913,0.057582557
0244,0.8694903,0.0119279735
0245,0.20437448,0.002187667
0246,0.4224582,0.00128606
0247,0.46515512,0.002134984
0248,0.72160935,0.030706914
0249,0.7554382,0.010816424
0250,0.59037024,0.009843436
0251,0.26408046,0.002179249
0252,0.63099045,0.0032180557
0253,0.7524457,0.02372462
0254,0.90115947,0.032502797
0255,0.6757345,0.025426796
0256,0.36390203,0.0039993827
0257,1.0605744,0.1413963
0258,0.38143918,0.0037825746
0259,0.9035451,0.029613124
0260,0.8180303,0.022971781
0261,0.55144066,0.005993914
0262,0.6509665,0.009170514
0263,0.5711236,0.012312187
0264,0.6336917,0.0080305915
0265,0.4761277,0.00526234
0266,0.22286685,0.008125955
0267,0.4930616,0.009852164
0268,1.0537792,0.15852454
0269,0.99085647,0.06389597
0270,0.46828392,0.0073567997
0271,0.7909596,0.013176685
0272,0.38699546,0.0033489626
0273,0.7325581,0.0119928215
0274,0.5671701,0.0054102913
0275,0.6938732,0.013552502
0276,1.0865053,0.20230882
0277,0.93802,0.052857365
0278,1.0533946,0.14992784
0279,0.6751767,0.015100573
0280,0.40551227,0.0013099844
0281,0.5731373,0.0029544749
0282,0.24291371,0.001687532
0283,0.5324311,0.009367552
0284,0.5303699,0.013967728
0285,0.792543,0.016248997
0286,0.6362523,0.0091037
0287,0.41836572,0.007138829
0288,0.36453474,0.0036676354
0289,1.0563223,0.1384507
0290,0.82260185,0.033059474
0291,0.30916694,0.014715074
0292,1.0493801,0.19369172
0293,0.61631197,0.0057666623
0294,0.6546933,0.008143305
0295,0.8166423,0.039816096
0296,0.46896797,0.004434345
0297,1.0464015,0.112653665
0298,0.72120225,0.013447179
0299,0.6773179,0.02535967
0300,0.50309896,0.017476052
0301,0.37399888,0.0044107423
0302,0.6250337,0.014812085
0303,0.7514621,0.009402591
0304,0.6469045,0.00979114
0305,1.0523645,0.11320706
0306,0.2725087,0.0023318543
0307,0.8258742,0.011139867
0308,0.60198915,0.0088408245
0309,0.4292805,0.0073760296
0310,0.42803958,0.0028569573
0311,0.40080577,0.0031648364
0312,1.0270507,0.18534842
0313,0.52663976,0.0069637867
0314,0.2943365,0.003934853
0315,0.62750155,0.008296747
0316,0.53696036,0.002065111
0317,0.6313765,0.012207717
0318,0.09293973,0.0016547985
0319,0.47396883,0.008685853
0320,0.749958,0.02749661
0321,0.7363164,0.0072321924
0322,0.91676676,0.034922536
0323,0.32448444,0.00094263454
0324,0.516937,0.001565516
0325,0.34511632,0.00251952
0326,1.061532,0.11074914
0327,0.7833002,0.020248005
0328,0.9837269,0.05093024
0329,0.8526205,0.034916442
0330,0.20124173,0.002430337
0331,0.6168058,0.00773385
0332,0.67737085,0.012027556
0333,0.41851974,0.0020921598
0334,0.71908164,0.01749475
0335,0.49808022,0.019712174
0336,0.7012203,0.015125221
0337,0.52458674,0.015529223
0338,0.9000461,0.026766853
0339,0.9566861,0.08398005
0340,0.2195019,0.001212338
0341,0.9380772,0.058511704
0342,0.5038885,0.0039862874
0343,0.12942532,0.0006792305
0344,0.6993541,0.0142355515
0345,0.799908,0.018918816
0346,0.41891104,0.003418766
0347,0.5200345,0.0051315855
0348,0.6032673,0.00927781
0349,0.3925151,0.0023881083
0350,0.6715365,0.009689161
0351,0.7762996,0.07698885
0352,0.31358793,0.0007556368
0353,0.5992177,0.009700707
0354,0.9311197,0.029561067
0355,1.0483056,0.18292013
0356,0.4658241,0.002215148
0357,0.68992615,0.016562082
0358,0.8308405,0.030812733
0359,0.4561569,0.0051556886
0360,0.5429001,0.016144598
0361,0.6490922,0.0063241404
0362,0.3838965,0.0016214409
0363,0.4022318,0.0037780346
0364,0.7032157,0.0122318985
0365,0.37412366,0.0007512391
0366,1.1290832,0.3160894
0367,0.7803741,0.0028313159
0368,0.77039856,0.023261957
0369,0.45127922,0.0028272602
0370,0.27142775,0.0012100636
0371,0.89928466,0.040640473
0372,1.0328858,0.07260218
0373,0.46618024,0.00280743
0374,0.47188178,0.0005884313
0375,0.4425121,0.020286925
0376,0.73068297,0.014026888
0377,0.9574567,0.03126771
0378,1.0680666,0.11052495
0379,0.33113086,0.005360239
0380,0.5880854,0.021407897
0381,0.6577741,0.0029741696
0382,0.32968342,0.0010387804
0383,0.6093324,0.0069531268
0384,0.4953686,0.005868837
0385,0.83207786,0.03050529
0386,0.22007906,0.0010084495
0387,1.0892015,0.12022756
0388,0.60218674,0.009282225
0389,0.47100767,0.007651142
0390,0.57027733,0.0042508873
0391,0.20455395,0.0018456703
0392,0.5490842,0.043732304
0393,0.54228985,0.0036641213
0394,0.6777887,0.014190957
0395,1.0243098,0.06215191
0396,0.9365455,0.1586836
0397,0.7645062,0.03753581
0398,0.85457486,0.05815803
0399,0.6665916,0.002415966
0400,0.578523,0.008246244
0401,0.34706092,0.005444248
0402,1.0555638,0.5679667
0403,0.55898464,0.013693531
0404,0.6015293,0.0069286637
0405,1.0305054,0.074187666
0406,0.8898689,0.019761337
0407,0.6235879,0.014208632
0408,1.0673376,0.105406225
0409,0.6026933,0.0111806225
0410,0.34908658,0.0028678814
0411,0.6039574,0.007196913
0412,0.716053,0.01267078
0413,0.48109743,0.009175399
0414,0.19543616,0.0124320295
0415,0.5503751,0.0018324959
0416,0.7389563,0.010730159
0417,0.44452316,0.0015247149
0418,0.25991508,0.0015025857
0419,0.34355086,0.0009051715
0420,0.92723244,0.055639476
0421,0.24630399,0.0018752707
0422,0.21668206,0.007641626
0423,0.22618325,0.0014034496
0424,0.19997025,0.001297555
0425,0.34696272,0.003647499
0426,0.5735292,0.007998511
0427,0.68011534,0.0035414887
0428,0.10533758,0.0016369666
0429,1.0818397,0.13161768
0430,0.31444833,0.0036834404
0431,0.27418435,0.013067281
0432,0.82751095,0.011762196
0433,0.7292592,0.018076869
0434,0.627449,0.01107695
0435,0.62071043,0.0074692
0436,0.73561317,0.0039137844
0437,1.0468074,0.117439575
0438,0.5159187,0.052060854
0439,0.84237367,0.04419003
0440,0.8974204,0.03489765
0441,1.0897436,0.21740806
0442,0.63451767,0.0068146293
0443,0.42307702,0.019027751
0444,0.85997754,0.041252688
0445,0.86411095,0.027143678
0446,0.7158944,0.01574908
0447,0.87098336,0.03914167
0448,0.7844637,0.004566021
0449,0.68421125,0.0091160145
0450,0.47113785,0.0069652977
0451,0.19275708,0.0011585766
0452,0.70856583,0.025331685
0453,0.5258649,0.0039397203
0454,1.0211059,0.061206803
0455,0.65852237,0.008432814
0456,1.0609266,0.19033246
0457,0.57509404,0.0071099564
0458,0.6383324,0.0056615043
0459,0.28315583,0.004876816
0460,0.5158717,0.011115101
0461,1.0063595,0.08598818
0462,0.2319114,0.009196804
0463,0.6951989,0.01266775
0464,0.6965451,0.007865438
0465,0.4786627,0.00618267
0466,0.37728357,0.0048326966
0467,0.28629076,0.0006229227
0468,0.64571035,0.0110939015
0469,0.57156336,0.00878176
0470,0.29068363,0.0012685027
0471,1.0627297,0.19341587
0472,0.54116565,0.009433813
0473,0.5452766,0.006293048
0474,0.8409228,0.029902667
0475,0.71105623,0.025765749
0476,0.80215657,0.01787825
0477,0.640411,0.0015820126
0478,0.36033002,0.004944386
0479,0.5439458,0.015650915
0480,0.48293775,0.0045689936
0481,0.5738581,0.0034353284
0482,0.67115724,0.022400958
0483,0.38160458,0.0055313855
0484,0.764603,0.013784728
0485,1.0277737,0.059723955
0486,0.5276943,0.010714459
0487,0.6094525,0.0054560634
0488,0.8104109,0.016145302
0489,0.30041757,0.0018850678
0490,0.75942767,0.017408619
0491,0.45161486,0.0062888614
0492,0.3232224,0.0020408428
0493,1.0507356,0.16687812
0494,0.5887212,0.010806196
0495,0.34803993,0.0030407384
0496,0.47605428,0.0071770386
0497,0.29762506,0.0017991242
0498,0.71962875,0.01962156
0499,0.69713616,0.010585448
