ImageID,ModelLoss,DataLoss
0131,0.07493036,0.0044387802
0132,0.14863506,0.0100444555
0133,0.12459231,0.0064094174
0134,0.30838117,0.007415085
0135,0.31214806,0.0031029368
0136,0.30803433,0.00845847
0137,0.06731865,0.0070483293
0138,0.06438756,0.0010905543
0139,0.21061611,0.003020534
0140,0.49546945,0.04208061
0141,0.25543562,0.008021516
0142,0.24746364,0.003567036
0143,0.48200706,0.008853845
0144,0.40938875,0.014018326
0145,0.27771312,0.0038652753
0146,0.22637041,0.008810259
0147,0.14156789,0.00342584
0148,0.27728605,0.004473209
0149,0.48013484,0.040564176
0150,0.53454566,0.13156058
0151,0.20102541,0.012595098
0152,0.44240022,0.15417379
0153,0.3557379,0.008626218
0154,0.42391935,0.0019883956
0155,0.20988506,0.0015368061
0156,0.28298157,0.007877643
0157,0.08351242,0.003959417
0158,0.4091382,0.017189259
0159,0.2683568,0.0037370946
0160,0.3966343,0.0030856903
0161,0.30997765,0.0033602717
0162,0.2244965,0.004356012
0163,0.89127576,0.035882685
0164,0.54927504,0.08881863
0165,0.46085098,0.03514439
0166,0.32173666,0.0136661
0167,0.21368125,0.0055182246
0168,0.1538064,0.030762788
0169,0.18012665,0.0047347443
0170,0.09989692,0.0029066578
0171,0.7503413,0.098747686
0172,0.23789334,0.0028027794
0173,0.2786645,0.00413338
0174,0.17050184,0.0014173624
0175,0.27114138,0.008505903
0176,0.39918545,0.019108826
0177,0.11203017,0.0055464683
0178,0.17666934,0.0031016709
0179,0.34754762,0.016512783
0180,0.38850752,0.0028654295
0181,0.17931633,0.0044110157
0182,0.2157448,0.0033947413
0183,0.21313581,0.015851492
0184,0.48008093,0.016468128
0185,0.38444388,0.004578007
0186,0.27156672,0.0055473372
0187,0.27193344,0.011520519
0188,0.24268652,0.01797639
0189,0.20718937,0.0052883774
0190,0.24614245,0.0047800024
0191,0.27704063,0.013534194
0192,0.25407836,0.0069600483
0193,0.24639408,0.003067629
0194,0.39735216,0.020608399
0195,0.48213902,0.03731291
0196,0.14061464,0.0039297286
0197,0.32854676,0.008460825
0198,0.3264988,0.009475145
0199,0.589177,0.00622792
0200,0.34830955,0.020203084
0201,0.30670592,0.004057581
0202,0.33844543,0.057498503
0203,0.2653733,0.010347275
0204,0.46398845,0.050086875
0205,0.3332068,0.008124877
0206,0.26413321,0.0028509558
0207,0.3509094,0.010690104
0208,0.10755669,0.0027626401
0209,0.18329135,0.00302359
0210,0.30956748,0.009532809
0211,0.26110289,0.0029590214
0212,0.21072985,0.0030339484
0213,0.17621304,0.026601747
0214,0.11890322,0.0069808643
0215,0.20092303,0.0012298721
0216,0.04524515,0.00078835385
0217,0.3665828,0.021827707
0218,0.670904,0.07851272
0219,0.42964646,0.004574541
0220,0.25836247,0.0030517592
0221,0.08973937,0.0030032718
0222,0.16599265,0.006643179
0223,0.32413504,0.006973216
0224,0.15217985,0.012227159
0225,0.40989038,0.05990566
0226,0.17027123,0.007969837
0227,0.32413813,0.0064657773
0228,0.528564,0.05274303
0229,0.28396702,0.0016870972
0230,0.1804806,0.0034526114
0231,0.105491616,0.004203979
0232,0.30767536,0.018835204
0233,0.5068402,0.011465549
0234,0.24117301,0.0016310846
0235,0.32116362,0.008161666
0236,0.053465385,0.0015733945
0237,0.31351963,0.008685178
0238,0.21879585,0.0067881662
0239,0.2498188,0.0022418085
0240,0.3305515,0.0022346883
0241,0.07283312,0.0015254162
0242,0.11984131,0.022249717
0243,0.10796594,0.037104573
0244,0.45271677,0.010063091
0245,0.13495691,0.0050450605
0246,0.15831867,0.0024266085
0247,0.24433702,0.0029979649
0248,0.45112216,0.017312048
0249,0.31126648,0.0038154407
0250,0.18593512,0.008578016
0251,0.15753584,0.0047486206
0252,0.3282221,0.0031467008
0253,0.2523753,0.007601603
0254,0.3607573,0.035029396
0255,0.1936516,0.007917816
0256,0.16585809,0.002766802
0257,0.5371809,0.06453364
0258,0.19402088,0.0045772395
0259,0.4787736,0.03835444
0260,0.26419288,0.0036479838
0261,0.32367215,0.0034789701
0262,0.27383265,0.003904928
0263,0.17216402,0.003347685
0264,0.270507,0.004911577
0265,0.29249483,0.003974618
0266,0.10621489,0.0031967254
0267,0.1820066,0.0026813836
0268,0.5972762,0.041215356
0269,0.2947737,0.015053397
0270,0.25539958,0.0038603712
0271,0.3750671,0.01308093
0272,0.15561405,0.004284238
0273,0.37581795,0.012962056
0274,0.23073474,0.004464039
0275,0.29561207,0.018046992
0276,0.58085823,0.093099736
0277,0.31215,0.02534696
0278,0.5851182,0.08098927
0279,0.20944233,0.0031590753
0280,0.19460562,0.0026942238
0281,0.25815436,0.007703223
0282,0.16595356,0.0042498456
0283,0.20260823,0.0023970592
0284,0.18552138,0.0033567268
0285,0.26165277,0.008005675
0286,0.3256032,0.005208196
0287,0.12677377,0.003035877
0288,0.21827087,0.005553451
0289,0.54896826,0.087246105
0290,0.3423033,0.014318738
0291,0.12173285,0.008484169
0292,0.68354475,0.081572175
0293,0.23685157,0.0066424483
0294,0.25209856,0.009850671
0295,0.13665333,0.021764357
0296,0.2974937,0.0022743873
0297,0.57329786,0.13572346
0298,0.30692512,0.015150623
0299,0.16005884,0.008234401
0300,0.13679999,0.006874886
0301,0.14715604,0.0032008055
0302,0.22184746,0.008623764
0303,0.30075583,0.020366976
0304,0.24402209,0.002423376
0305,0.5335183,0.09860424
0306,0.115253486,0.008215801
0307,0.4278846,0.010872999
0308,0.33979937,0.0047291094
0309,0.12982738,0.0031626823
0310,0.2290129,0.0031194973
0311,0.16498514,0.0027048413
0312,0.6131143,0.080318354
0313,0.21337095,0.0044946973
0314,0.08340501,0.0018927626
0315,0.25692993,0.0036677022
0316,0.2143712,0.002527177
0317,0.27103293,0.0035783516
0318,0.04896278,0.000929271
0319,0.1795794,0.001813617
0320,0.31720233,0.01587054
0321,0.29680052,0.0019146637
0322,0.35426983,0.008104917
0323,0.17721401,0.002929515
0324,0.19967113,0.004042135
0325,0.13819653,0.002600099
0326,0.4515748,0.050030816
0327,0.35640362,0.0062816734
0328,0.4002283,0.020330954
0329,0.18452051,0.0102616185
0330,0.07014851,0.003411847
0331,0.32705542,0.006418839
0332,0.21796848,0.00506797
0333,0.17567848,0.0027972055
0334,0.26163074,0.005827583
0335,0.3561985,0.0055079726
0336,0.26866162,0.0039386493
0337,0.24534442,0.0070203454
0338,0.4352129,0.023170758
0339,0.48654193,0.031433992
0340,0.18914498,0.0020403366
0341,0.28163004,0.013695181
0342,0.26646623,0.0060283416
0343,0.06720496,0.0011220195
0344,0.41528448,0.0087858895
0345,0.36225232,0.030109674
0346,0.22036973,0.0015766597
0347,0.22832137,0.0027849637
0348,0.25683916,0.029990822
0349,0.2518872,0.0036009387
0350,0.27925035,0.026395036
0351,0.8782937,0.11035308
0352,0.22563057,0.0011332894
0353,0.24955387,0.002860119
0354,0.35432848,0.040172603
0355,0.6657402,0.062539585
0356,0.15444902,0.0018689127
0357,0.3141218,0.006679959
0358,0.42010638,0.025831392
0359,0.15742159,0.0050295447
0360,0.32599235,0.0055758622
0361,0.3516669,0.003137984
0362,0.22197604,0.0010773679
0363,0.12552428,0.001567758
0364,0.27866998,0.004708064
0365,0.16807537,0.004839172
0366,0.50779676,0.061440486
0367,0.35579923,0.01425809
0368,0.36072373,0.011904283
0369,0.27806267,0.0013040892
0370,0.1358599,0.0032267105
0371,0.31975684,0.011845488
0372,0.3357392,0.013675274
0373,0.20592079,0.0038776095
0374,0.232918,0.0038980278
0375,0.15220457,0.011376443
0376,0.3848166,0.0065341666
0377,0.4135079,0.005319067
0378,0.37818217,0.034358308
0379,0.15001601,0.014317972
0380,0.15183584,0.008835319
0381,0.44797307,0.0015710903
0382,0.122115575,0.0024975745
0383,0.2754858,0.0029678277
0384,0.22321005,0.010733665
0385,0.3263382,0.012925427
0386,0.04599048,0.0025461444
0387,0.29781237,0.056020904
0388,0.32912287,0.0072925217
0389,0.19481182,0.0063394685
0390,0.2380808,0.0023791846
0391,0.10828911,0.0009749239
0392,0.2065961,0.012272303
0393,0.22447543,0.0014766284
0394,0.20785694,0.0027324264
0395,0.45103475,0.1091751
0396,1.001438,0.10051399
0397,0.1698695,0.01266449
0398,0.421815,0.034668703
0399,0.34038204,0.002697366
0400,0.20278691,0.0039525777
0401,0.10401093,0.0032399548
0402,1.1080087,0.31380478
0403,0.19648848,0.0047344817
0404,0.32586867,0.005457619
0405,0.44773638,0.05995678
0406,0.4196336,0.05701441
0407,0.20184186,0.017454324
0408,0.36911368,0.024185324
0409,0.2472487,0.008995319
0410,0.15676796,0.0019318392
0411,0.45773676,0.0040456858
0412,0.28496104,0.008582321
0413,0.2916667,0.005510295
0414,0.12324223,0.0050196564
0415,0.3433407,0.0036573566
0416,0.35748416,0.040638525
0417,0.18665394,0.0012022288
0418,0.13438895,0.0010135922
0419,0.29240996,0.0006197055
0420,0.29211992,0.018813815
0421,0.13414648,0.0035599112
0422,0.09199384,0.0036914898
0423,0.13559023,0.0019753857
0424,0.1010233,0.0056506055
0425,0.1407552,0.0070132203
0426,0.19532378,0.004132749
0427,0.38763982,0.0033913255
0428,0.051247396,0.001464661
0429,0.3604249,0.054591484
0430,0.25428206,0.0016350462
0431,0.14270863,0.007734346
0432,0.43644935,0.011497594
0433,0.25760382,0.012958376
0434,0.21391988,0.008971834
0435,0.2556554,0.0047631287
0436,0.31145635,0.0031804938
0437,0.58372915,0.12376378
0438,0.3224456,0.043260116
0439,0.5797058,0.02811369
0440,0.25999045,0.011547497
0441,0.58284897,0.07718722
0442,0.27227768,0.0041141952
0443,0.13141474,0.006645452
0444,0.25899905,0.011322995
0445,0.26068425,0.015013617
0446,0.25741643,0.007861099
0447,0.35669106,0.013799248
0448,0.3443155,0.010110974
0449,0.28351164,0.0027456803
0450,0.17812827,0.009003554
0451,0.10451961,0.0021093586
0452,0.44178405,0.052506026
0453,0.27291197,0.004092451
0454,0.41525748,0.031073121
0455,0.32070258,0.0047614956
0456,0.6395755,0.06405437
0457,0.21783201,0.002972589
0458,0.37027043,0.009984729
0459,0.19644023,0.0031504862
0460,0.15602432,0.00281349
0461,0.38166055,0.04720025
0462,0.23774205,0.003977766
0463,0.25081939,0.0026079179
0464,0.3062543,0.005299698
0465,0.16480964,0.0039288076
0466,0.2039932,0.0031669373
0467,0.059947103,0.0012028351
0468,0.27051276,0.0046896543
0469,0.24322289,0.0072201607
0470,0.10050941,0.0009860971
0471,0.6304394,0.06423441
0472,0.29976547,0.004100878
0473,0.2525747,0.0060028057
0474,0.22783436,0.0058425614
0475,0.24373084,0.014936271
0476,0.37416875,0.005905739
0477,0.31355682,0.0025261855
0478,0.15482746,0.0028604185
0479,0.14935245,0.009329673
0480,0.24136554,0.0030864757
0481,0.5100696,0.0020240017
0482,0.15987861,0.007692597
0483,0.14372723,0.0021595445
0484,0.33176705,0.007838524
0485,0.48919663,0.22721532
0486,0.52644217,0.00539634
0487,0.258965,0.0049622487
0488,0.36376002,0.009381407
0489,0.21446165,0.005931011
0490,0.38106835,0.003759291
0491,0.21877818,0.0047025094
0492,0.21712956,0.008113247
0493,0.6231117,0.07470585
0494,0.4635416,0.007924206
0495,0.08512004,0.0023603425
0496,0.23948833,0.0032007548
0497,0.21478876,0.0026601385
0498,0.29556254,0.014613645
0499,0.3049219,0.0076328856
